# xLoc=    0.00000    
#              y    NonDim_Uvel       Dim_Temp
   0.00000000E+00   0.95029902E+00   0.32318783E+03
   0.19818214E-03   0.95074341E+00   0.32196821E+03
   0.39615427E-03   0.95106243E+00   0.32182645E+03
   0.59392105E-03   0.95137945E+00   0.32168850E+03
   0.79148676E-03   0.95166089E+00   0.32156626E+03
   0.98885514E-03   0.95188472E+00   0.32147048E+03
   0.11860309E-02   0.95203368E+00   0.32140902E+03
   0.13830169E-02   0.95213922E+00   0.32136758E+03
   0.15798169E-02   0.95234719E+00   0.32127895E+03
   0.17764338E-02   0.95293285E+00   0.32101840E+03
   0.20317547E-02   0.95365297E+00   0.32069784E+03
   0.23631947E-02   0.95434102E+00   0.32039513E+03
   0.27932650E-02   0.95519862E+00   0.32001812E+03
   0.33510232E-02   0.95627657E+00   0.31954429E+03
   0.40739100E-02   0.95762111E+00   0.31895335E+03
   0.50100703E-02   0.95928114E+00   0.31822391E+03
   0.62212744E-02   0.96130585E+00   0.31733459E+03
   0.77865794E-02   0.96374030E+00   0.31626596E+03
   0.98069226E-02   0.96661961E+00   0.31500316E+03
   0.12410923E-01   0.96996091E+00   0.31353917E+03
   0.15762264E-01   0.97375176E+00   0.31187909E+03
   0.20069243E-01   0.97793158E+00   0.31004641E+03
   0.25597313E-01   0.98236444E+00   0.30809291E+03
   0.32685708E-01   0.98681250E+00   0.30611161E+03
   0.41769553E-01   0.99094178E+00   0.30424239E+03
   0.53408779E-01   0.99439927E+00   0.30264810E+03
   0.68325408E-01   0.99695046E+00   0.30145211E+03
   0.87450862E-01   0.99858346E+00   0.30067745E+03
   0.11198619E+00   0.99948765E+00   0.30024555E+03
   0.14348057E+00   0.99993049E+00   0.30003333E+03
   0.18577608E+00   0.10000994E+01   0.29995226E+03
   0.23620565E+00   0.10000170E+01   0.29999182E+03
   0.28623700E+00   0.99996859E+00   0.30001508E+03
   0.33599281E+00   0.99996480E+00   0.30001689E+03
   0.38555837E+00   0.99996624E+00   0.30001620E+03
   0.43499455E+00   0.99997143E+00   0.30001371E+03
   0.48434579E+00   0.99997806E+00   0.30001053E+03
   0.53364450E+00   0.99998449E+00   0.30000745E+03
   0.58291441E+00   0.99998982E+00   0.30000489E+03
   0.63288742E+00   0.99999378E+00   0.30000298E+03
   0.68207347E+00   0.99999648E+00   0.30000169E+03
   0.73127693E+00   0.99999818E+00   0.30000087E+03
   0.78050280E+00   0.99999918E+00   0.30000039E+03
   0.82975376E+00   0.99999973E+00   0.30000013E+03
   0.87903148E+00   0.10000000E+01   0.30000000E+03
   0.92833602E+00   0.10000001E+01   0.29999994E+03
   0.97766709E+00   0.10000002E+01   0.29999992E+03
   0.10270232E+01   0.10000002E+01   0.29999992E+03
   0.10764034E+01   0.10000001E+01   0.29999993E+03
   0.11258055E+01   0.10000001E+01   0.29999994E+03
   0.11752275E+01   0.10000001E+01   0.29999995E+03
   0.12246670E+01   0.10000001E+01   0.29999995E+03
   0.12741219E+01   0.10000001E+01   0.29999996E+03
   0.13235893E+01   0.10000000E+01   0.29999998E+03
   0.13730671E+01   0.99999995E+00   0.30000002E+03
   0.14225531E+01   0.99999976E+00   0.30000011E+03
   0.14720441E+01   0.10000011E+01   0.29999947E+03
