# xLoc=    0.00000    
#              y    NonDim_Uvel       Dim_Temp
   0.00000000E+00   0.00000000E+00   0.30000000E+03
   0.19818214E-03  -0.45414299E-01   0.30793091E+03
   0.39615427E-03  -0.80247640E-01   0.31537200E+03
   0.59392105E-03  -0.10581108E+00   0.32261086E+03
   0.79148676E-03  -0.12343793E+00   0.32942659E+03
   0.98885514E-03  -0.13426246E+00   0.33589801E+03
   0.11860309E-02  -0.13925125E+00   0.34199639E+03
   0.13830169E-02  -0.13907624E+00   0.34749626E+03
   0.15798169E-02  -0.13446651E+00   0.35222420E+03
   0.17764338E-02  -0.12528731E+00   0.35666650E+03
   0.20317547E-02  -0.10915104E+00   0.36105646E+03
   0.23631947E-02  -0.81225237E-01   0.36507467E+03
   0.27932650E-02  -0.35384833E-01   0.36827727E+03
   0.33510232E-02   0.38190688E-01   0.37082934E+03
   0.40739100E-02   0.14672292E+00   0.37459115E+03
   0.50100703E-02   0.29985795E+00   0.38009358E+03
   0.62212744E-02   0.49080518E+00   0.37674852E+03
   0.77865794E-02   0.72633202E+00   0.36116518E+03
   0.98069226E-02   0.87842785E+00   0.33796110E+03
   0.12410923E-01   0.93938371E+00   0.32329528E+03
   0.15762264E-01   0.95731922E+00   0.31867783E+03
   0.20069243E-01   0.96304357E+00   0.31675870E+03
   0.25597313E-01   0.96635200E+00   0.31534887E+03
   0.32685708E-01   0.96978216E+00   0.31384756E+03
   0.41769553E-01   0.97358778E+00   0.31219415E+03
   0.53408779E-01   0.97834022E+00   0.31006519E+03
   0.68325408E-01   0.98416732E+00   0.30743789E+03
   0.87450862E-01   0.99077018E+00   0.30438986E+03
   0.11198619E+00   0.99514531E+00   0.30232347E+03
   0.14348057E+00   0.99643989E+00   0.30170126E+03
   0.18577608E+00   0.99636423E+00   0.30172916E+03
   0.23620565E+00   0.99608016E+00   0.30186735E+03
   0.28623700E+00   0.99649031E+00   0.30167292E+03
   0.33599281E+00   0.99771281E+00   0.30109278E+03
   0.38555837E+00   0.99902973E+00   0.30046480E+03
   0.43499455E+00   0.99964564E+00   0.30016997E+03
   0.48434579E+00   0.99987937E+00   0.30005789E+03
   0.53364450E+00   0.99996216E+00   0.30001816E+03
   0.58291441E+00   0.99998839E+00   0.30000557E+03
   0.63288742E+00   0.99999670E+00   0.30000159E+03
   0.68207347E+00   0.99999937E+00   0.30000030E+03
   0.73127693E+00   0.10000001E+01   0.29999993E+03
   0.78050280E+00   0.10000004E+01   0.29999981E+03
   0.82975376E+00   0.10000005E+01   0.29999977E+03
   0.87903148E+00   0.10000004E+01   0.29999980E+03
   0.92833602E+00   0.10000003E+01   0.29999986E+03
   0.97766709E+00   0.10000002E+01   0.29999990E+03
   0.10270232E+01   0.10000002E+01   0.29999993E+03
   0.10764034E+01   0.10000001E+01   0.29999994E+03
   0.11258055E+01   0.10000001E+01   0.29999995E+03
   0.11752275E+01   0.10000001E+01   0.29999995E+03
   0.12246670E+01   0.10000001E+01   0.29999995E+03
   0.12741219E+01   0.10000001E+01   0.29999996E+03
   0.13235893E+01   0.10000001E+01   0.29999997E+03
   0.13730671E+01   0.99999998E+00   0.30000001E+03
   0.14225531E+01   0.99999971E+00   0.30000014E+03
   0.14720441E+01   0.10000010E+01   0.29999953E+03
