 -0.5000000000E+00      0.0000000000E+00      0.1999995947E+01
 -0.5000000000E+00      0.1599999960E-03      0.1999995947E+01
 -0.5000000000E+00      0.3199999919E-03      0.1999995947E+01
 -0.5000000000E+00      0.4799999879E-03      0.1999995947E+01
 -0.5000000000E+00      0.6399999838E-03      0.1999995947E+01
 -0.5000000000E+00      0.7999999216E-03      0.1999995947E+01
 -0.5000000000E+00      0.9599999757E-03      0.1999995947E+01
 -0.5000000000E+00      0.1119999913E-02      0.1999995947E+01
 -0.5000000000E+00      0.1279999968E-02      0.1999995947E+01
 -0.5000000000E+00      0.1440000022E-02      0.1999995947E+01
 -0.5000000000E+00      0.1648000092E-02      0.1999995947E+01
 -0.5000000000E+00      0.1918400172E-02      0.1999995947E+01
 -0.5000000000E+00      0.2269920195E-02      0.1999995947E+01
 -0.5000000000E+00      0.2726896200E-02      0.1999995947E+01
 -0.5000000000E+00      0.3320964985E-02      0.1999995947E+01
 -0.5000000000E+00      0.4093254451E-02      0.1999995947E+01
 -0.5000000000E+00      0.5097230896E-02      0.1999995947E+01
 -0.5000000000E+00      0.6402400322E-02      0.1999995947E+01
 -0.5000000000E+00      0.8099120110E-02      0.1999995947E+01
 -0.5000000000E+00      0.1030485518E-01      0.1999995947E+01
 -0.5000000000E+00      0.1317231078E-01      0.1999995947E+01
 -0.5000000000E+00      0.1690000296E-01      0.1999995947E+01
 -0.5000000000E+00      0.2174600214E-01      0.1999995947E+01
 -0.5000000000E+00      0.2804579958E-01      0.1999995947E+01
 -0.5000000000E+00      0.3623554111E-01      0.1999995947E+01
 -0.5000000000E+00      0.4688220099E-01      0.1999995947E+01
 -0.5000000000E+00      0.6072285771E-01      0.1999995947E+01
 -0.5000000000E+00      0.7871571183E-01      0.1999995947E+01
 -0.5000000000E+00      0.1021064222E+00      0.1999995947E+01
 -0.5000000000E+00      0.1325143427E+00      0.1999995947E+01
 -0.5000000000E+00      0.1720446348E+00      0.1999995947E+01
 -0.5000000000E+00      0.2220446169E+00      0.1999995947E+01
 -0.5000000000E+00      0.2720446289E+00      0.1999995947E+01
 -0.5000000000E+00      0.3220446408E+00      0.1999995947E+01
 -0.5000000000E+00      0.3720446825E+00      0.1999995947E+01
 -0.5000000000E+00      0.4220446646E+00      0.1999995947E+01
 -0.5000000000E+00      0.4720446765E+00      0.1999995947E+01
 -0.5000000000E+00      0.5220446587E+00      0.1999995947E+01
 -0.5000000000E+00      0.5720446706E+00      0.1999995947E+01
 -0.5000000000E+00      0.6220446825E+00      0.1999995947E+01
 -0.5000000000E+00      0.6720446944E+00      0.1999995947E+01
 -0.5000000000E+00      0.7220447063E+00      0.1999995947E+01
 -0.5000000000E+00      0.7720447183E+00      0.1999995947E+01
 -0.5000000000E+00      0.8220447898E+00      0.1999995947E+01
 -0.5000000000E+00      0.8720447421E+00      0.1999995947E+01
 -0.5000000000E+00      0.9220447540E+00      0.1999995947E+01
 -0.5000000000E+00      0.9720448256E+00      0.1999995947E+01
 -0.5000000000E+00      0.1022044778E+01      0.1999995947E+01
 -0.5000000000E+00      0.1072044730E+01      0.1999995947E+01
 -0.5000000000E+00      0.1122044683E+01      0.1999995947E+01
 -0.5000000000E+00      0.1172044635E+01      0.1999995947E+01
 -0.5000000000E+00      0.1222044587E+01      0.1999995947E+01
 -0.5000000000E+00      0.1272044539E+01      0.1999995947E+01
 -0.5000000000E+00      0.1322044492E+01      0.1999995947E+01
 -0.5000000000E+00      0.1372044444E+01      0.1999995947E+01
 -0.5000000000E+00      0.1422044396E+01      0.1999995947E+01
 -0.5000000000E+00      0.1472044230E+01      0.1999995947E+01

 -0.4615384638E+00      0.0000000000E+00      0.1999995947E+01
 -0.4615405798E+00      0.1604989375E-03      0.1999995947E+01
 -0.4615426362E+00      0.3209979041E-03      0.1999995947E+01
 -0.4615446031E+00      0.4814969434E-03      0.1999995947E+01
 -0.4615465403E+00      0.6419960991E-03      0.1999995947E+01
 -0.4615483582E+00      0.8024952840E-03      0.1999995947E+01
 -0.4615501165E+00      0.9629946435E-03      0.1999995947E+01
 -0.4615518153E+00      0.1123494119E-02      0.1999995947E+01
 -0.4615534544E+00      0.1283994061E-02      0.1999995947E+01
 -0.4615549743E+00      0.1444494002E-02      0.1999995947E+01
 -0.4615570009E+00      0.1653143903E-02      0.1999995947E+01
 -0.4615598023E+00      0.1924389042E-02      0.1999995947E+01
 -0.4615633786E+00      0.2277007559E-02      0.1999995947E+01
 -0.4615680873E+00      0.2735411981E-02      0.1999995947E+01
 -0.4615741968E+00      0.3331336891E-02      0.1999995947E+01
 -0.4615821838E+00      0.4106039181E-02      0.1999995947E+01
 -0.4615927041E+00      0.5113150924E-02      0.1999995947E+01
 -0.4616063833E+00      0.6422393490E-02      0.1999995947E+01
 -0.4616242051E+00      0.8124401793E-02      0.1999995947E+01
 -0.4616473615E+00      0.1033700351E-01      0.1999995947E+01
 -0.4616774917E+00      0.1321336813E-01      0.1999995947E+01
 -0.4617165625E+00      0.1695260964E-01      0.1999995947E+01
 -0.4617672265E+00      0.2181356214E-01      0.1999995947E+01
 -0.4618328214E+00      0.2813269012E-01      0.1999995947E+01
 -0.4619176090E+00      0.3634735569E-01      0.1999995947E+01
 -0.4620270133E+00      0.4702603072E-01      0.1999995947E+01
 -0.4621678293E+00      0.6090754271E-01      0.1999995947E+01
 -0.4623482227E+00      0.7895201445E-01      0.1999995947E+01
 -0.4625777006E+00      0.1024069265E+00      0.1999995947E+01
 -0.4628668427E+00      0.1328925937E+00      0.1999995947E+01
 -0.4632259011E+00      0.1725130081E+00      0.1999995947E+01
 -0.4636512995E+00      0.2226075530E+00      0.1999995947E+01
 -0.4640442133E+00      0.2726800144E+00      0.1999995947E+01
 -0.4644057155E+00      0.3227311969E+00      0.1999995947E+01
 -0.4647376239E+00      0.3727630079E+00      0.1999995947E+01
 -0.4650425315E+00      0.4227776825E+00      0.1999995947E+01
 -0.4653232992E+00      0.4727779925E+00      0.1999995947E+01
 -0.4655826390E+00      0.5227664709E+00      0.1999995947E+01
 -0.4658233523E+00      0.5727455616E+00      0.1999995947E+01
 -0.4660478234E+00      0.6227173805E+00      0.1999995947E+01
 -0.4662582576E+00      0.6726837754E+00      0.1999995947E+01
 -0.4664567411E+00      0.7226462960E+00      0.1999995947E+01
 -0.4666448236E+00      0.7726061344E+00      0.1999995947E+01
 -0.4668241143E+00      0.8225642443E+00      0.1999995947E+01
 -0.4669958651E+00      0.8725215197E+00      0.1999995947E+01
 -0.4671611786E+00      0.9224784970E+00      0.1999995947E+01
 -0.4673209786E+00      0.9724356532E+00      0.1999995947E+01
 -0.4674761891E+00      0.1022393107E+01      0.1999995947E+01
 -0.4676274359E+00      0.1072351336E+01      0.1999995947E+01
 -0.4677753150E+00      0.1122310162E+01      0.1999995947E+01
 -0.4679203629E+00      0.1172270060E+01      0.1999995947E+01
 -0.4680629671E+00      0.1222230792E+01      0.1999995947E+01
 -0.4682035446E+00      0.1272192121E+01      0.1999995947E+01
 -0.4683423340E+00      0.1322154403E+01      0.1999995947E+01
 -0.4684795439E+00      0.1372117281E+01      0.1999995947E+01
 -0.4686154425E+00      0.1422080517E+01      0.1999995947E+01
 -0.4687500000E+00      0.1472044230E+01      0.1999995947E+01

 -0.4230769277E+00      0.0000000000E+00      0.1999995947E+01
 -0.4230804145E+00      0.1610145991E-03      0.1999995947E+01
 -0.4230838418E+00      0.3220293147E-03      0.1999995947E+01
